"i_county","i_year","i_dayswaqi","i_gdays","i_maqi","patternig","coverage","informativeness","county_r2","year_r2","dayswaqi_r2","gdays_r2","maqi_r2","meanr2","fscore"
"Norfolk","1995","0","348","72","24","1",5,"1","1","1","1","1","1","15.483870967741936"
"Thurston","2019","0","323","71","24","1",5,"1","1","1","1","1","1","15.483870967741936"
"Bremer","2011","0","191","97","24","1",5,"1","1","1","1","1","1","15.483870967741936"
"Keweenaw","2005","0","107","70","24","1",5,"1","1","1","1","1","1","15.483870967741936"
"Del Norte","1998","0","143","52","24","1",5,"1","1","1","1","1","1","15.483870967741936"
"Lexington","2013","0","284","80","24","1",5,"1","1","1","1","1","1","15.483870967741936"
"Elbert","1999","0","67","46","24","1",5,"1","1","1","1","1","1","15.483870967741936"
"Pitkin","1995","0","329","66","24","1",5,"1","1","1","1","1","1","15.483870967741936"
"Newton","2009","0","318","97","24","1",5,"1","1","1","1","1","1","15.483870967741936"
"Del Norte","1991","0","351","67","24","1",5,"1","1","1","1","1","1","15.483870967741936"
"Fremont","1995","0","288","56","24","1",5,"1","1","1","1","1","1","15.483870967741936"
"Honolulu","1981","0","324","80","24","1",5,"1","1","1","1","1","1","15.483870967741936"
"Lemhi","1990","0","4","92","24","1",5,"1","1","1","1","1","1","15.483870967741936"
"Johnson","1989","0","32","59","24","1",5,"1","1","1","1","1","1","15.483870967741936"
"Ouachita","2011","0","219","100","24","1",5,"1","1","1","1","1","1","15.483870967741936"
"Fremont","2019","0","32","29","24","1",5,"1","1","1","1","1","1","15.483870967741936"
"Lincoln","2005","0","112","47","24","1",5,"1","1","1","1","1","1","15.483870967741936"
NULL,NULL,NULL,NULL,"15","23","3",1,"2","2","2","1","1","1.6","15.44055944055944"
"Washington","1990",NULL,NULL,"142","4","3",3,"1","1","2","1","1","1.2","15.428571428571429"
"Washington","2003",NULL,NULL,"217","4","3",3,"1","1","2","1","1","1.2","15.428571428571429"
"Washington","2003",NULL,NULL,"107","4","3",3,"1","1","2","1","1","1.2","15.428571428571429"
"Madison","2013",NULL,NULL,"68","4","3",3,"1","1","2","1","1","1.2","15.428571428571429"
"Franklin","2017",NULL,NULL,"93","4","3",3,"1","1","2","1","1","1.2","15.428571428571429"
"Washington","1994",NULL,NULL,"161","4","3",3,"1","1","2","1","1","1.2","15.428571428571429"
"Washington","2003",NULL,NULL,"133","4","3",3,"1","1","2","1","1","1.2","15.428571428571429"
"Franklin","2004",NULL,NULL,"119","4","3",3,"1","1","2","1","1","1.2","15.428571428571429"
"Jackson","2012",NULL,NULL,"68","4","3",3,"1","1","2","1","1","1.2","15.428571428571429"
"Madison","2013",NULL,NULL,"118","4","3",3,"1","1","2","1","1","1.2","15.428571428571429"
"Knox","2007",NULL,NULL,"177","4","3",3,"1","1","2","1","1","1.2","15.428571428571429"
"Washington","1994",NULL,NULL,"49","4","3",3,"1","1","2","1","1","1.2","15.428571428571429"
"Jackson","1989",NULL,NULL,"193","4","3",3,"1","1","2","1","1","1.2","15.428571428571429"
"Jackson","2012",NULL,NULL,"143","4","3",3,"1","1","2","1","1","1.2","15.428571428571429"
"Jefferson","2014",NULL,NULL,"126","4","3",3,"1","1","2","1","1","1.2","15.428571428571429"
"Montrose",NULL,NULL,NULL,NULL,"59","3",1,"2","1","2","1","1","1.4","15.391304347826084"
NULL,"1993",NULL,"128",NULL,"21","2",2,"2","1","1","1","1","1.2","15.389312977099237"
NULL,"1993","128",NULL,NULL,"21","2",2,"2","1","1","1","1","1.2","15.389312977099237"
"Umatilla","1995","0","197","67","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Cook","2015","0","257","89","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Culberson","2018","0","108","78","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"New York","2013","223","223","108","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Columbus","1994","0","353","61","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Newport News City","1981","0","335","75","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Nez Perce","1997","0","338","72","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Nez Perce","2019","0","309","89","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Columbia","1999","0","269","97","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Collier","2014","0","324","77","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Codington","2012","0","240","91","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Northumberland","1999","0","59","49","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Nueces","2013","0","274","100","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Hanover","2021","0","110","87","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Custer","1980","0","74","32","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Ocean","1991","0","354","67","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Custer","2003","0","109","51","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Custer","2010","0","110","35","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Custer","2011","0","100","75","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Harney","2021","0","146","77","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Okanogan","2019","0","260","90","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Okanogan","2021","0","131","98","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Olmsted","2013","0","282","100","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Clarke","2015","0","302","97","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Clark","2020","0","347","97","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Monroe","2015","0","294","93","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Clark","2008","0","324","84","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Davidson","2011","0","211","79","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Clark","2008","0","175","100","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Clallam","2012","0","308","81","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Monmouth","2020","0","209","93","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Clallam","2010","0","351","67","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Davis","1983","243","243","164","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Dawson","2011","0","54","93","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Clallam","2003","0","286","80","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Clallam","1998","0","357","55","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Dawson","2011","0","195","93","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Claiborne","1996","0","131","100","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Adams","2021","0","180","34","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Citrus","2006","0","90","75","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Churchill","1994","0","43","56","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Osceola","2014","0","316","100","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Otoe","1998","0","5","29","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Chippewa","2011","0","218","97","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Adams","2019","0","361","61","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Merrimack","2017","0","353","90","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Del Norte","2004","0","159","42","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Del Norte","2006","0","120","77","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Ottawa","2015","0","276","88","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Mercer","2003","0","75","100","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Chelan","2013","0","275","99","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Delaware","1999","0","41","36","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Mendocino","2019","0","334","77","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Mendocino","2012","0","314","77","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Mendocino","2005","0","357","69","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Chattooga","2021","0","177","80","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Chatham","2019","0","295","87","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Meade","2021","0","173","67","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Meade","2010","0","353","67","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Meade","2003","0","107","71","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Chase","2013","0","108","68","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Park","2007","0","95","69","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"McHenry","2009","0","242","100","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"McHenry","2006","0","305","98","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Delta","1995","0","333","58","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Passaic","1983","0","13","43","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Pend Oreille","2007","0","360","35","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Delta","2006","0","108","63","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Penobscot","2017","0","331","80","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Denali ","2010","0","363","49","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Denali ","2012","0","363","58","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Denali ","2021","0","269","74","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Maverick","2014","0","255","79","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Adams","2012","0","350","88","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Mason","2015","343","343","102","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Greene","2014","0","180","87","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Martinsville City","1998","0","29","43","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Martin","2019","0","323","84","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Catron","1998","0","99","70","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Catawba","2019","0","298","71","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Herkimer","1990","0","28","48","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Marquette","1998","0","5","17","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Marquette","1997","0","60","51","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Caswell","2021","0","179","80","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Pickens","2019","0","175","93","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Marin","2000","0","359","61","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Carteret","2021","0","215","97","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Carteret","2012","0","241","84","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Carteret","2009","0","291","93","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Marathon","2010","0","195","80","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Carson City","1999","0","267","97","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Carroll","2020","0","56","15","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Honolulu","2012","0","335","75","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Honolulu","2021","0","178","66","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Glacier","1996","0","41","54","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Douglas","2015","251","251","169","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Madison","2021","0","150","80","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Madison","2019","0","255","93","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Pitkin","2001","0","353","66","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Pitkin","2004","0","349","56","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Pitkin","2017","0","123","48","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Hopewell City","2010","0","55","39","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Carroll","2002","0","57","34","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Carolina","1999","0","37","52","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Madison","2003","0","68","91","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Madison","2003","0","45","54","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Carlton","2019","0","346","80","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Plymouth","2014","0","299","92","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Caribou","2013","0","354","59","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Humboldt","1988","0","52","72","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Humboldt","1992","0","117","37","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Polk","2013","0","265","99","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Polk","2014","0","288","93","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Cambria","2017","0","209","91","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Duchesne","1987","0","13","56","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Humphreys","2010","0","115","85","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Duchesne","2004","0","56","20","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Macon","2020","0","358","64","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Macon","2020","0","288","90","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Dunn","2011","0","279","71","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Ponce","1989","0","43","83","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Ponce","1994","0","58","68","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Ponce","1996","0","50","91","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Ponce","2002","0","102","69","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Dutchess","2013","0","337","100","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Lynchburg City","2012","0","102","65","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Lynchburg City","2006","0","64","91","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Lynchburg City","1998","0","30","35","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Luzerne","2009","0","353","90","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Powell","2019","0","106","81","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Eagle","1993","0","138","73","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Hyde","2015","0","108","61","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Eagle","2001","0","22","33","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Lowndes","2021","0","195","84","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Lowndes","2009","0","165","98","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Eau Claire","1980","0","318","76","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Eau Claire","2003","0","54","37","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Eau Claire","2005","0","41","47","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Prowers","2019","0","343","76","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Pueblo","2005","0","119","63","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Loudon","2013","0","234","80","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Ector","2000","0","49","63","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Pulaski","2021","0","148","78","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Los Alamos","2020","0","100","53","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Los Alamos","1989","0","154","46","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Adjuntas","2013","0","91","54","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Idaho","2003","0","47","98","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Burke","2020","0","353","69","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Buffalo","1988","0","24","75","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Brookings","1995","0","59","56","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Indian River","2009","0","288","87","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Brookings","1993","0","58","44","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Effingham","2014","0","187","90","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Richland","2011","0","322","94","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Lincoln","2008","0","113","62","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Lincoln","2004","0","118","34","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Lincoln","2004","0","45","82","23","1",5,"1","1","1","1","1","1","15.333333333333334"
"Liberty","2018","0","273","71","23","1",5,"1","1","1","1","1","1","15.333333333333334"
